SBD,TinhId,TOAN,VAN,NGOAI_NGU,LI,HOA,SINH,SU,DIA,GIAO_DUC_CONG_DAN,TIN_HOC,CN_CONG_NGHIEP,CN_NONG_NGHIEP,GDKT_PL,TONGDIEM
09000187,9,6.25,7.75,-1,6.75,7,-1,-1,-1,-1,-1,-1,-1,-1,27.75
09000188,9,7.75,4.25,7.75,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.5
09000189,9,7.25,7.75,5.5,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,29.5
09000190,9,4.6,6.75,-1,7.75,4.75,-1,-1,-1,-1,-1,-1,-1,-1,23.85
09000191,9,6,7.75,5.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,27.75
09000192,9,4.75,5.25,-1,-1,-1,-1,-1,5.25,-1,-1,-1,9,-1,24.25
09000193,9,4.35,7.25,6.5,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,27.1
09000194,9,5.35,8.5,-1,-1,-1,-1,8.75,10,-1,-1,-1,-1,-1,32.6
09000195,9,7,6.5,7.75,9.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
09000196,9,6.25,7,6,7.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.6
09000197,9,6.5,7.25,-1,8.75,8.75,-1,-1,-1,-1,-1,-1,-1,-1,31.25
09000198,9,6.75,7,-1,9.25,8.75,-1,-1,-1,-1,-1,-1,-1,-1,31.75
09000199,9,5.25,8.25,4.75,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,28.25
09000200,9,4.7,7.5,-1,-1,-1,-1,8.75,10,-1,-1,-1,-1,-1,30.95
09000201,9,5.6,8,6,-1,-1,-1,9.25,-1,-1,-1,-1,-1,-1,28.85
09000202,9,7.75,7.75,-1,9.5,8.75,-1,-1,-1,-1,-1,-1,-1,-1,33.75
09000203,9,6,8,6,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,28.75
09000204,9,5.75,8,3.75,-1,-1,-1,7.75,-1,-1,-1,-1,-1,-1,25.25
09000205,9,6.25,8,8.75,-1,-1,-1,8.75,-1,-1,-1,-1,-1,-1,31.75
09000206,9,6.85,8.75,5.75,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.35
09000207,9,7.5,7.5,-1,10,8.75,-1,-1,-1,-1,-1,-1,-1,-1,33.75
09000208,9,8,6,7.25,-1,-1,-1,7.5,-1,-1,-1,-1,-1,-1,28.75
09000209,9,9,7.5,-1,9.75,9.25,-1,-1,-1,-1,-1,-1,-1,-1,35.5
09000210,9,6.75,6.25,-1,-1,8.25,8.25,-1,-1,-1,-1,-1,-1,-1,29.5
09000211,9,4.35,6,7.25,-1,-1,6.35,-1,-1,-1,-1,-1,-1,-1,23.95
09000212,9,7,7.5,-1,-1,7.25,8.25,-1,-1,-1,-1,-1,-1,-1,30
09000213,9,6.75,7,4.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.75
09000214,9,7.5,7.25,-1,8.75,9,-1,-1,-1,-1,-1,-1,-1,-1,32.5
09000215,9,7.25,6.75,-1,-1,8.75,7.75,-1,-1,-1,-1,-1,-1,-1,30.5
09000216,9,8.5,6.75,-1,9,9.5,-1,-1,-1,-1,-1,-1,-1,-1,33.75
09000217,9,6.5,8.25,7.25,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.5
09000218,9,5.6,6.75,-1,-1,-1,7.5,7.25,-1,-1,-1,-1,-1,-1,27.1
09000219,9,7.25,8,-1,7.5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,30.25
09000220,9,7,7,4.5,6.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.75
09000221,9,3.6,7,-1,-1,-1,-1,-1,6.6,-1,-1,-1,8.5,-1,25.7
09000222,9,7.5,7.75,-1,-1,6,5.85,-1,-1,-1,-1,-1,-1,-1,27.1
09000223,9,4.5,8.25,-1,-1,-1,-1,9.25,10,-1,-1,-1,-1,-1,32
09000224,9,5.1,7.5,-1,7.6,3.95,-1,-1,-1,-1,-1,-1,-1,-1,24.15
09000225,9,4.75,8,5,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.25
09000226,9,5.5,8,5.25,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,27.75
09000227,9,5.75,7.75,-1,9,6.5,-1,-1,-1,-1,-1,-1,-1,-1,29
09000228,9,8,7.75,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.75
09000229,9,5,8.75,-1,-1,-1,-1,8.75,9.75,-1,-1,-1,-1,-1,32.25
09000230,9,4.25,7.75,-1,-1,-1,-1,9.25,10,-1,-1,-1,-1,-1,31.25
09000231,9,6,7.75,-1,7.75,7.25,-1,-1,-1,-1,-1,-1,-1,-1,28.75
09000232,9,4.75,8.25,-1,-1,-1,-1,7.5,9,-1,-1,-1,-1,-1,29.5
09000233,9,3.75,6.75,-1,-1,-1,-1,6.5,7.75,-1,-1,-1,-1,-1,24.75
09000234,9,6.25,7.5,-1,7,6.1,-1,-1,-1,-1,-1,-1,-1,-1,26.85
09000235,9,5,8.5,-1,-1,-1,-1,9,9.25,-1,-1,-1,-1,-1,31.75
09000236,9,4.6,8,-1,-1,-1,-1,9.25,9,-1,-1,-1,-1,-1,30.85
09000237,9,6,8.5,-1,-1,-1,6.5,7.5,-1,-1,-1,-1,-1,-1,28.5
09000238,9,4.35,9,-1,-1,-1,-1,9,9.75,-1,-1,-1,-1,-1,32.1
09000239,9,4,8.5,-1,-1,-1,-1,8.75,9.5,-1,-1,-1,-1,-1,30.75
09000240,9,5.5,8.5,4.25,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.75
09000241,9,4.2,5,-1,-1,-1,-1,-1,6.25,-1,-1,-1,6.25,-1,21.7
09000242,9,9,6,-1,9,8.5,-1,-1,-1,-1,-1,-1,-1,-1,32.5
09000243,9,7.5,6.5,-1,8.75,7,-1,-1,-1,-1,-1,-1,-1,-1,29.75
09000244,9,3.75,5.5,-1,-1,-1,-1,-1,5.1,-1,-1,-1,7.25,-1,21.6
09000245,9,1.85,5.5,-1,-1,-1,-1,-1,5.5,-1,-1,-1,7.5,-1,20.35
09000246,9,6,7.75,-1,-1,-1,-1,9.1,9,-1,-1,-1,-1,-1,31.85
09000247,9,3.25,5,-1,-1,-1,-1,-1,2.5,-1,-1,-1,6.5,-1,17.25
09000248,9,4.1,6.5,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.6
09000249,9,6.75,7.75,4.5,9.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.25
09000250,9,7.5,6.25,-1,9.25,9.5,-1,-1,-1,-1,-1,-1,-1,-1,32.5
09000251,9,8,7.5,-1,-1,-1,-1,8.75,9.25,-1,-1,-1,-1,-1,33.5
09000252,9,2.5,4.75,-1,-1,-1,-1,-1,4.1,-1,-1,-1,6.85,-1,18.2
09000253,9,7.5,6,-1,-1,7.75,7.35,-1,-1,-1,-1,-1,-1,-1,28.6
09000254,9,7,6.5,-1,-1,8.25,8.25,-1,-1,-1,-1,-1,-1,-1,30
09000255,9,5.75,7,4.5,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,25.75
09000256,9,4,8.5,-1,-1,-1,-1,8.75,9.75,-1,-1,-1,-1,-1,31
09000257,9,6.5,6,-1,-1,9,8.25,-1,-1,-1,-1,-1,-1,-1,29.75
09000258,9,6.75,7,-1,9.25,8.75,-1,-1,-1,-1,-1,-1,-1,-1,31.75
09000259,9,7.5,6,6.5,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.5
09000260,9,5.35,6.5,-1,-1,-1,6.75,8.75,-1,-1,-1,-1,-1,-1,27.35
09000261,9,8.25,7.5,-1,9.5,6.5,-1,-1,-1,-1,-1,-1,-1,-1,31.75
09000262,9,8.5,8,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.5
09000263,9,4,8.25,-1,5.5,3.45,-1,-1,-1,-1,-1,-1,-1,-1,21.2
09000264,9,6.25,9,-1,-1,8,8,-1,-1,-1,-1,-1,-1,-1,31.25
09000265,9,5,7.75,5.75,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.5
09000266,9,5,6.75,-1,-1,-1,-1,-1,5.75,-1,-1,-1,8.35,-1,25.85
